Airline,Departure_Airport,Arrival_Airport,Flight_Duration_Minutes,Flight_Status,Distance_Miles,Price_USD,Age,Gender,Income_Level,Travel_Purpose,Seat_Class,Bags_Checked,Frequent_Flyer_Status,Check_in_Method,Flight_Satisfaction_Score,Delay_Minutes,Booking_Days_In_Advance,No_Show,Weather_Impact,Seat_Selected,Route,route_avg_passengers,route_avg_purchase_lead,route_avg_length_of_stay,route_prop_extra_baggage,route_prop_preferred_seat,route_prop_in_flight_meals,route_booking_conversion_rate,Departure_Month,Departure_DayOfWeek,Departure_Hour,Is_Weekend,Route_Freq
4,4,2,183,2,1221,419.82,37,0,0,2,0,1,3,0,10.0,2.0,9,0,0,2,34,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,1,14,0,0.0173
3,3,7,69,2,728,441.71,28,1,2,3,3,2,3,2,6.9,19.0,101,0,0,1,31,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,2,13,0,0.016
0,2,6,178,2,1200,429.2,26,1,1,0,0,0,1,3,4.6,0.0,109,0,0,2,22,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,3,10,0,0.016
2,0,5,169,2,1951,162.19,40,0,2,0,1,3,3,1,7.6,29.0,23,0,0,1,5,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,6,8,1,0.0169
0,2,4,215,1,1248,403.74,63,1,1,2,3,2,1,0,6.1,0.0,112,0,0,1,20,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,2,20,0,0.0153
0,2,0,127,2,1171,252.38,36,1,1,2,3,1,3,3,5.6,7.0,86,0,0,0,16,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,4,14,0,0.0141
4,4,2,29,1,697,370.34,25,1,0,1,0,0,0,3,7.1,6.0,62,0,0,2,34,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,3,7,0,0.0173
2,7,0,242,2,1353,507.22,67,0,2,3,1,0,1,0,8.2,5.0,79,0,0,1,56,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,3,12,0,0.0152
3,0,5,184,0,1398,308.24,51,1,2,1,0,1,0,0,7.2,13.0,14,0,0,1,5,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,6,19,1,0.0169
4,7,0,223,2,1451,221.04,24,1,2,2,1,1,1,3,7.9,5.0,41,0,0,0,56,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,3,1,0,0.0152
2,6,6,228,2,896,436.77,61,1,2,1,1,0,3,3,6.9,15.0,114,0,0,2,54,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,6,9,1,0.0139
0,2,3,246,2,933,520.86,73,0,1,2,3,1,1,2,5.4,1.0,119,0,0,0,19,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,6,15,1,0.0155
2,7,3,101,1,1621,318.76,79,1,1,2,1,1,1,0,7.4,5.0,35,0,0,1,59,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,1,6,0,0.015
4,2,5,216,0,1173,403.43,41,1,2,0,1,1,0,0,6.1,8.0,25,0,0,1,21,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,5,18,1,0.0173
3,6,3,146,2,1238,399.86,53,1,2,2,1,0,2,2,5.7,6.0,7,0,0,1,51,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,1,19,0,0.0172
0,3,1,56,2,1188,494.13,54,0,1,3,1,2,1,3,8.3,1.0,73,0,0,1,25,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,5,3,1,0.0172
3,4,7,152,1,1495,288.17,21,1,2,0,1,1,1,0,6.1,9.0,18,0,0,1,39,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,6,8,1,0.0155
2,0,1,148,2,1003,384.31,47,1,1,0,3,0,0,0,8.3,5.0,13,0,0,0,1,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,5,5,1,0.0156
4,0,5,128,2,1244,405.69,47,1,2,0,1,1,1,1,8.3,7.0,73,0,0,0,5,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,3,12,0,0.0169
1,7,1,207,2,1619,327.54,24,0,1,1,1,0,1,3,6.0,47.0,84,0,0,0,57,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,5,12,1,0.015
2,0,1,347,2,731,376.13,54,1,1,0,0,0,1,1,8.7,12.0,73,0,0,1,1,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,2,18,0,0.0156
0,4,5,145,2,1545,373.96,29,0,2,0,0,3,1,2,8.2,11.0,40,0,0,2,37,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,0,10,0,0.0162
2,1,4,161,1,261,282.63,41,0,2,1,0,1,0,1,5.3,1.0,1,0,0,1,12,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,6,6,1,0.0167
0,0,5,158,2,1631,341.39,52,1,2,3,3,0,1,0,6.0,5.0,32,0,1,2,5,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,4,14,0,0.0169
3,3,0,155,1,1158,404.87,62,0,2,0,0,2,3,2,7.0,2.0,100,0,0,0,24,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,2,0,0,0.0158
1,4,4,286,1,1190,435.17,45,1,2,3,1,2,1,0,8.4,1.0,9,0,0,2,36,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,6,4,1,0.0156
3,0,6,355,2,1031,233.75,18,1,1,1,1,0,1,2,6.8,29.0,116,0,0,1,6,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,4,22,0,0.0155
1,3,7,232,2,1010,468.41,35,0,2,1,1,2,1,2,8.9,4.0,70,0,0,2,31,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,3,20,0,0.016
4,2,5,187,2,1199,359.17,67,0,0,2,0,1,3,2,4.9,7.0,78,0,1,2,21,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,5,4,1,0.0173
2,6,4,199,2,1531,341.32,56,0,2,3,3,1,3,2,8.7,8.0,17,0,0,1,52,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,0,0,0,0.0156
3,5,7,260,2,1485,300.59,28,0,1,1,1,2,1,2,5.6,12.0,104,0,0,2,47,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,1,4,0,0.0171
1,2,2,192,2,904,303.52,24,0,2,0,3,1,2,3,9.5,1.0,52,0,0,2,18,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,3,18,0,0.0171
3,3,7,170,2,1363,320.03,34,0,1,3,1,2,0,1,9.0,4.0,67,0,0,0,31,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,5,0,1,0.016
4,7,2,249,0,1379,384.44,42,0,0,2,1,1,2,2,8.6,11.0,98,1,0,0,58,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,4,6,0,0.0158
2,7,1,205,2,1525,384.08,63,1,0,0,1,2,1,1,6.4,4.0,2,0,0,1,57,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,5,5,1,0.015
1,1,2,205,2,1338,362.28,18,1,1,2,1,1,3,1,6.5,4.0,81,0,0,1,10,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,4,11,0,0.0162
0,7,1,253,1,902,370.9,70,1,1,2,1,0,3,2,7.6,5.0,102,0,0,1,57,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,1,14,0,0.015
0,4,6,129,2,1600,364.49,47,0,2,2,1,0,2,0,7.4,8.0,12,1,0,0,38,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,1,5,0,0.0155
0,4,1,168,1,831,371.69,35,0,0,1,1,0,1,2,4.3,12.0,63,0,0,1,33,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,2,16,0,0.0162
0,1,5,270,2,739,258.89,53,0,0,2,0,0,1,2,6.3,31.0,81,0,0,1,13,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,4,11,0,0.014
1,2,4,145,2,1047,375.93,28,1,1,1,1,0,2,1,7.3,14.0,35,0,1,0,20,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,1,13,0,0.0153
3,5,3,197,2,1556,317.35,65,0,0,3,1,1,0,1,6.4,14.0,51,0,0,0,43,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,4,19,0,0.0136
1,0,6,154,2,2163,182.62,54,1,1,1,1,1,1,2,4.8,6.0,90,0,1,2,6,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,2,5,0,0.0155
3,7,7,160,2,981,511.34,43,0,1,2,1,1,1,3,6.0,10.0,90,0,0,1,63,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,3,23,0,0.0153
4,4,7,195,2,969,402.11,30,0,2,2,3,3,3,3,6.8,15.0,40,0,1,2,39,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,3,12,0,0.0155
2,1,7,251,2,1450,386.93,29,1,2,3,3,0,3,3,8.1,5.0,86,0,0,2,15,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,4,21,0,0.0169
1,4,3,249,2,901,525.14,35,1,0,0,1,1,0,2,7.2,5.0,115,0,0,1,35,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,2,12,0,0.0191
0,2,6,129,2,1922,351.18,18,0,2,0,1,3,3,3,8.0,3.0,80,0,0,0,22,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,3,18,0,0.016
3,1,4,186,2,1162,335.81,25,0,0,3,1,0,1,1,7.3,14.0,105,0,0,1,12,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,0,14,0,0.0167
1,5,1,120,1,980,440.16,68,0,2,2,1,1,0,2,7.0,15.0,114,0,0,1,41,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,1,12,0,0.0152
4,5,1,109,2,1244,297.65,40,1,2,1,3,3,1,2,5.9,13.0,56,0,0,1,41,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,5,5,1,0.0152
3,0,4,186,1,784,415.3,63,0,0,3,1,1,2,0,9.3,3.0,107,0,1,2,4,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,4,11,0,0.0151
2,6,4,197,2,627,478.73,60,0,1,2,1,1,3,2,7.4,36.0,72,0,0,0,52,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,0,15,0,0.0156
1,2,7,124,2,1054,263.05,54,1,1,1,2,2,1,2,6.3,14.0,119,0,0,1,23,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,1,7,0,0.0127
0,3,0,285,2,1676,481.16,32,1,2,1,0,0,1,1,7.0,7.0,64,0,0,1,24,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,6,5,1,0.0158
3,4,1,139,2,698,238.9,69,1,2,0,1,0,2,3,7.5,12.0,105,0,1,0,33,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,2,14,0,0.0162
2,7,5,209,2,1433,213.17,50,0,0,2,3,3,1,1,4.3,5.0,57,0,0,0,61,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,2,3,0,0.0155
2,4,1,169,2,876,453.41,63,1,1,2,3,0,1,1,9.6,19.0,5,0,0,2,33,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,0,12,0,0.0162
2,5,3,246,2,1045,460.84,77,0,1,1,1,3,3,1,4.9,6.0,100,0,0,1,43,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,4,0,0,0.0136
2,5,0,103,2,676,449.57,73,0,2,3,3,2,3,1,7.2,6.0,62,0,0,2,40,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,4,9,0,0.0143
1,6,2,207,2,1497,397.84,71,0,0,3,1,1,3,0,6.7,9.0,43,0,0,1,50,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,2,0,0,0.0155
2,6,6,134,2,1823,219.52,65,1,2,0,1,1,1,1,7.4,17.0,20,1,1,1,54,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,0,12,0,0.0139
4,2,1,129,2,1641,284.74,44,1,2,0,1,1,2,0,8.6,6.0,53,0,0,0,17,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,1,2,0,0.0153
4,1,3,131,2,1198,279.44,34,0,2,2,3,1,2,1,5.7,0.0,94,0,0,1,11,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,0,16,0,0.0152
2,5,2,230,2,924,399.23,52,0,0,1,1,2,1,2,6.7,11.0,54,0,1,1,42,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,4,19,0,0.0142
4,4,1,232,1,1045,354.51,68,0,1,3,3,3,1,2,6.4,6.0,119,0,0,1,33,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,0,16,0,0.0162
0,1,7,127,2,1180,271.64,55,0,2,0,0,0,1,3,8.0,9.0,20,0,0,0,15,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,0,7,0,0.0169
3,0,5,73,2,1677,342.39,52,0,2,2,1,2,1,1,8.2,0.0,12,0,0,0,5,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,6,15,1,0.0169
3,4,2,126,2,1564,212.07,47,1,1,0,1,0,0,2,6.3,3.0,6,0,0,2,34,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,6,15,1,0.0173
4,0,6,2,2,1506,422.69,25,1,1,2,1,0,0,0,6.0,13.0,25,0,0,1,6,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,0,0,0,0.0155
2,7,4,91,2,772,295.86,18,1,2,2,1,1,1,2,10.0,9.0,48,0,0,0,60,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,3,12,0,0.0172
1,5,0,193,2,842,450.01,64,1,1,1,1,1,1,1,4.1,19.0,90,0,0,2,40,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,3,21,0,0.0143
0,1,4,161,2,1155,305.31,70,0,1,2,3,0,2,2,5.1,23.0,58,0,1,0,12,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,3,9,0,0.0167
1,7,5,202,2,992,234.69,64,1,0,1,1,1,3,0,8.7,25.0,71,0,0,0,61,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,1,17,0,0.0155
4,2,1,153,2,1604,328.47,63,0,1,0,1,0,3,3,4.4,4.0,52,0,0,2,17,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,4,19,0,0.0153
0,3,7,126,1,1026,360.43,42,1,2,3,0,2,1,1,6.6,16.0,11,0,0,1,31,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,4,22,0,0.016
2,2,5,163,2,1753,393.06,39,0,2,2,1,1,1,1,9.5,12.0,67,0,0,1,21,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,4,23,0,0.0173
1,5,0,178,1,1681,246.93,72,1,0,0,0,0,1,1,5.6,3.0,48,0,0,0,40,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,0,9,0,0.0143
0,5,7,208,2,1028,414.78,19,1,2,0,1,0,1,1,6.5,16.0,101,0,0,0,47,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,4,3,0,0.0171
4,4,6,174,2,1367,251.52,53,0,0,2,1,0,3,2,5.3,13.0,56,0,0,0,38,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,3,12,0,0.0155
0,3,1,265,2,1586,144.26,59,1,2,1,1,0,1,1,8.0,25.0,105,0,0,0,25,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,6,2,1,0.0172
4,5,6,224,1,1587,500.71,67,1,1,0,1,1,1,3,8.8,1.0,108,0,0,0,46,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,2,9,0,0.016
3,3,4,166,1,1664,414.46,65,1,1,2,1,2,1,0,6.7,2.0,51,0,0,2,28,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,4,17,0,0.0161
3,3,4,242,2,1229,541.4,50,1,2,0,2,1,0,0,7.6,11.0,67,0,0,2,28,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,2,13,0,0.0161
3,4,2,48,2,1289,265.38,73,0,0,2,1,1,0,2,8.0,21.0,0,0,0,2,34,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,6,2,1,0.0173
4,2,5,124,2,553,387.28,39,0,2,3,1,0,1,3,6.3,2.0,33,0,0,2,21,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,5,10,1,0.0173
1,5,4,89,2,992,352.09,59,0,0,3,1,1,2,1,6.6,10.0,60,0,0,0,44,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,1,13,0,0.0165
1,1,0,224,2,1028,265.17,33,0,0,1,1,1,1,1,5.9,5.0,90,0,0,2,8,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,6,4,1,0.0162
2,7,1,202,2,1551,534.61,35,1,2,1,1,1,1,1,7.5,6.0,83,0,0,0,57,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,3,14,0,0.015
4,7,4,124,2,1341,385.55,30,0,2,0,0,0,0,1,5.3,1.0,52,0,0,1,60,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,1,11,0,0.0172
3,7,1,179,1,1293,372.62,65,0,1,3,1,1,0,0,5.4,13.0,9,0,0,2,57,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,5,12,1,0.015
1,5,7,286,2,900,517.76,56,1,1,0,1,2,1,1,7.3,4.0,39,0,1,0,47,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,3,1,0,0.0171
4,5,0,88,1,1594,456.66,24,0,2,3,1,1,1,0,8.1,17.0,22,1,0,2,40,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,2,15,0,0.0143
1,4,7,241,0,1459,315.06,70,0,2,1,1,0,1,0,5.4,8.0,22,0,0,2,39,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,5,2,1,0.0155
2,3,4,171,2,1300,343.64,26,1,1,0,1,0,1,1,5.0,46.0,34,0,0,1,28,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,5,19,1,0.0161
1,1,7,258,2,1058,324.34,38,1,2,0,1,1,1,1,6.6,10.0,56,0,1,1,15,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,4,20,0,0.0169
2,6,4,166,2,1336,405.91,21,1,2,1,2,1,3,3,6.0,3.0,65,0,0,0,52,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,6,0,1,0.0156
4,3,3,183,2,1476,425.06,77,1,2,2,1,1,2,3,7.6,2.0,31,0,0,1,27,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,6,7,1,0.0155
3,0,5,177,2,974,123.69,42,0,1,1,3,1,1,3,8.3,7.0,13,0,0,2,5,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,6,1,1,0.0169
2,5,4,180,1,1538,356.72,57,1,2,1,1,1,1,0,8.7,20.0,72,0,0,0,44,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,1,8,0,0.0165
1,0,1,55,2,979,373.27,54,0,1,0,3,0,1,3,8.7,24.0,15,0,0,0,1,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,1,18,0,0.0156
4,7,1,122,2,970,315.07,41,1,2,2,1,2,1,1,8.5,0.0,87,0,0,0,57,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,3,8,0,0.015
2,1,3,71,2,1319,425.16,74,0,2,2,1,1,3,3,6.0,5.0,22,0,0,2,11,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,1,22,0,0.0152
1,3,5,197,2,1419,101.21,28,0,2,3,1,3,2,0,6.9,2.0,20,0,0,0,29,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,1,5,0,0.0156
4,4,6,219,2,713,549.71,75,1,1,2,1,0,3,1,8.1,4.0,87,0,0,2,38,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,2,18,0,0.0155
1,1,0,196,2,978,426.34,48,0,2,2,3,1,3,2,8.3,3.0,55,0,1,1,8,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,3,0,0,0.0162
0,4,2,225,2,1703,57.22,65,1,1,2,1,3,1,2,7.7,23.0,45,0,0,0,34,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,2,8,0,0.0173
2,6,1,207,2,1617,217.56,35,1,2,0,1,0,1,3,8.1,23.0,95,0,0,1,49,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,6,17,1,0.015
4,3,3,176,2,665,449.23,40,0,1,1,0,3,1,3,7.5,28.0,40,0,0,0,27,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,5,12,1,0.0155
3,4,6,171,2,1496,330.81,33,0,2,1,1,1,3,3,7.3,17.0,2,0,0,0,38,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,4,23,0,0.0155
2,6,2,210,2,735,377.03,31,1,2,2,0,0,1,0,5.5,15.0,99,0,0,1,50,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,5,3,1,0.0155
4,6,6,188,2,1323,369.01,62,1,2,0,3,1,3,1,6.4,2.0,17,0,0,0,54,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,1,22,0,0.0139
4,7,4,266,2,811,352.32,21,1,1,1,1,0,3,3,4.9,13.0,40,0,1,0,60,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,2,8,0,0.0172
3,7,5,156,2,952,245.64,22,1,2,1,1,2,0,0,8.3,7.0,27,0,1,2,61,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,6,19,1,0.0155
